identifiers: ID,identifiers: URI (JONAS),identifiers: URI (Mirabile),identifiers: URI (Pinakes),identifiers: URI (VIAF),identifiers: other ref(s),identifiers: other URI(s),title: uniform,title: variant,title: ms,title: normalised,author: name,author: ID,author: affiliation,translator: name,translator: ID,translator: affiliation,language: text lang(s),language: main,language: other,incipit: incipit,subjects: list,subjects: URI(s),subjects: theology,subjects: documents,subjects: bible,subjects: literature,subjects: science,subjects: liturgy,subjects: history,subjects: law,subjects: philosophy,subjects: hagiography,subjects: medicine,subjects: christian literature,subjects: sermons,subjects: classical literature,subjects: monasticism and religious orders,subjects: grammar,subjects: clergy,subjects: rhetoric,subjects: geography,subjects: natural history,subjects: politics and government,subjects: music,subjects: indexes,subjects: conduct,subjects: heraldry,subjects: magic,subjects: bibliography,subjects: recreation,bibliography: repertory/ies,bibliography: repertory URI(s),bibliography: edition(s),bibliography: edition URI(s),bibliography: other bibl(s),bibliography: note(s)
work_4785,,,,,,,"Aquinas, Thomas, pseudo: Vita Christi [Latin]",,vita christi,,"Aquinas, Thomas, pseudo",person_300696721,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4786,,,,,,,"Thomas, à Becket, Saint, 1118?–1170: Epistolae [Latin]",,epistolae; letters,,"Thomas, à Becket, Saint, 1118?–1170",person_100187947,,,,,,la,,,christian literature,https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4787,,,,,,,"Thomas of Beckington, ca. 1390–1465: Letter-book [Latin and Anglo-Norman]",,letter-book,,"Thomas of Beckington, ca. 1390–1465",person_39733678,,,,,,la,xno,,rhetoric,https://id.loc.gov/authorities/subjects/sh85113628.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4788,,,,,,,"Bradwardine, Thomas, 1290?–1349: De causa dei contra Pelagianos [Latin]",,,,"Bradwardine, Thomas, 1290?–1349",person_76375851,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Stegmüller, Sent. 896–8; Sharpe, Handlist, p. 643",,"pr. H. Savile (London, 1618) (repr. Frankfurt, 1976)",,,
work_4789,,,,,,,"Bradwardine, Thomas, 1290?–1349: De proportione uelocitatum in motibus [Latin]",,de proportione uelocitatum in motibus; de proportione velocitatum; de proportione,,"Bradwardine, Thomas, 1290?–1349",person_76375851,,,,,,la,,,science,https://id.loc.gov/authorities/subjects/sh85118553.html,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4790,,,,,,,"Bradwardine, Thomas, 1290?–1349: Geometria speculatiua [Latin]",,geometria speculatiua,,"Bradwardine, Thomas, 1290?–1349",person_76375851,,,,,,la,,,science,https://id.loc.gov/authorities/subjects/sh85118553.html,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4792,,http://www.mirabileweb.it/title/commentarium-in-cantica-canticorum-thomas-cisterci-title/6534,,,,,"Thomas, the Cistercian, –1190: Commentary on the Song of Songs [Latin]",Commentarium in Cantica canticorum,,,"Thomas, the Cistercian, –1190",person_210864072,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Stegmüller, Bibl. 8195",http://www.repbib.uni-trier.de/cgi-bin/rebiIndex.tcl?ac=searchlist&tlnr=8195,"pr. with the commentary of John Halgrin, ed. Josse Bade, Paris 1521 = PL 206, 17–860",,,
work_4793,,,,,,,"Thomas, de Docking, –1269: Commentary on the Decalogue [Latin]",,commentary on the decalogue,,"Thomas, de Docking, –1269",person_39733632,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4794,,,,,,,"Ebendorfer, Thomas, 1388–1464: Tractatus de quinque sensibus [Latin]",,tractatus de quinque sensibus,,"Ebendorfer, Thomas, 1388–1464",person_36948387,,,,,,la,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4795,,,,,,,"Thomas, of Eccleston: Tractatus de adventu fratrum minorum ad angliam [Latin]",,tractatus de adventu fratrum minorum ad angliam,,"Thomas, of Eccleston",person_65612760,,,,,,la,,,"history, monasticism and religious orders",https://id.loc.gov/authorities/subjects/sh85061212.html https://id.loc.gov/authorities/subjects/sh85086717.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4796,,,,,,,"Thomas, of Elmham, 1364–1440?: Works [Latin]",,works,,"Thomas, of Elmham, 1364–1440?",person_46875753,,,,,,la,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4797,,,,,,,"Favent, Thomas, –1400: Historia siue narratio de modo et forma mirabilis parliamenti [1386–1388] [Latin]",,historia siue narratio de modo et forma mirabilis parliamenti [1386–1388],,"Favent, Thomas, –1400",person_42275373,,,,,,la,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4798,,http://www.mirabileweb.it/title/commentaria-in-canticum-canticorum-thomas-gallus-m-title/32467,,,,,"Thomas, Gallus, –1246: Commentaries on the Song of Songs [Latin]",Commentaria in Canticum canticorum,,,"Thomas, Gallus, –1246",person_298148103,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Stegmüller, Bibl. 8199-8201 (three versions)",http://www.repbib.uni-trier.de/cgi-bin/rebiIndex.tcl?ac=searchlist&tlnr=8199 http://www.repbib.uni-trier.de/cgi-bin/rebiIndex.tcl?ac=searchlist&tlnr=8201,,,,
work_4799,,,,,,,"Gardiner, Thomas, f. 1516: Pedigree of the Kings of Eengland to Henry VIII [English]",,pedigree of the kings of england to henry viii,,"Gardiner, Thomas, f. 1516",person_89705534,,,,,,en,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4800,,,,,,,"Gascoigne, Thomas, 1403–1458: Notebook [Latin]",,notebook,,"Gascoigne, Thomas, 1403–1458",person_2792858,,,,,,la,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4801,,,,,,,"Grant, Thomas (d. 1474): Tabula to Roger of Waltham, Compendium Morale [Latin]",,"tabula to roger of waltham, compendium morale",,"Grant, Thomas (d. 1474)",person_2214,,,,,,la,,,indexes,https://id.loc.gov/authorities/subjects/sh85064865.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,
work_4802,,,,,,,"Thomas de Hanney, ca. 1313: Memoriale iuniorum [Latin]",,memoriale iuniorum,,"Thomas de Hanney, ca. 1313",person_298581916,,,,,,la,,,grammar,https://id.loc.gov/authorities/subjects/sh85056259.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4803,,,,,,,"Haume, Thomas, fl. c. 1400 (?): Tropharium glossatum [Latin]",,tropharium glossatum,,"Haume, Thomas, fl. c. 1400 (?)",person_2325,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4804,,,,,,,"Hoccleve, Thomas, 1370?–1450?: Ars sciendi mori [Middle English]",,ars sciendi mori,,"Hoccleve, Thomas, 1370?–1450?",person_9902409,,,,,,enm,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4805,,,,,,,"Hoccleve, Thomas, 1370?–1450?: Complaint [Middle English]",,complaint,,"Hoccleve, Thomas, 1370?–1450?",person_9902409,,,,,,enm,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4806,,,,,,,"Hoccleve, Thomas, 1370?–1450?: De regimine principum [Middle English]",,de regimine principum; regement of princes; regiment of princes,,"Hoccleve, Thomas, 1370?–1450?",person_9902409,,,,,,enm,,,"politics and government, literature",https://id.loc.gov/authorities/subjects/sh2002011436.html https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,
work_4807,,,,,,,"Hoccleve, Thomas, 1370?–1450?: Dialogue [Middle English]",,dialogue; dialogus cum amico,,"Hoccleve, Thomas, 1370?–1450?",person_9902409,,,,,,enm,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4808,,,,,,,"Hoccleve, Thomas, 1370?–1450?: Letter of Cupid [Middle English]",,letter of cupid; lespistre de cupide,,"Hoccleve, Thomas, 1370?–1450?",person_9902409,,,,,,enm,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4809,,,,,,,"Hoccleve, Thomas, 1370?–1450?: Poems [Middle English]",,poems,,"Hoccleve, Thomas, 1370?–1450?",person_9902409,,,,,,enm,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4810,,,,,,,"Hoccleve, Thomas, 1370?–1450?: Tale of Emperor Gereslaus [Middle English]",,tale of emperor gereslaus; tale of jereslaus's wife; tale of jereslaus’ wife; emperor jereslaus’s wife,,"Hoccleve, Thomas, 1370?–1450?",person_9902409,,,,,,enm,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4811,,,,,,,"Hoccleve, Thomas, 1370?–1450?: Tale of Jonathas [Middle English]",,tale of jonathas; jonathas,,"Hoccleve, Thomas, 1370?–1450?",person_9902409,,,,,,enm,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4812,,,,,,,"Legge, Thomas, 1535–1607: Richardus tertius [Latin and English]",,richardus tertius,,"Legge, Thomas, 1535–1607",person_45104759,,,,,,la,en,,"literature, history",https://id.loc.gov/authorities/subjects/sh85077507.html https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4813,,,,,,,"Littleton, Thomas, Sir, –1481: Tenures [Latin]",,tenures,,"Littleton, Thomas, Sir, –1481",person_76660233,,,,,,la,,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4814,,,,,,,"Thomas, Magister, 1275–1346: Argumenta on Aristophanes' Clouds and Frogs [Greek]",,argumenta on aristophanes' clouds and frogs,,"Thomas, Magister, 1275–1346",person_54959195,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4815,,,,,,,"Thomas, Magister, active 1310–1327: Vita Aristophanis [Greek]",life of aristophanes,,,"Thomas, Magister, active 1310–1327",person_54959195,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4816,,,,,,,"Merke, Thomas, –1409: Formula moderni et usitati dictaminis [Latin]",de modo dictandi tractatus,,,"Merke, Thomas, –1409",person_93606134,,,,,,la,,,rhetoric,https://id.loc.gov/authorities/subjects/sh85113628.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,"ed. M. Camargo, Medieval Rhetorics of Prose Composition (1995)",
work_4817,,,,,,,"More, Thomas, Saint, 1478–1535: Works [English and Latin]",,works,,"More, Thomas, Saint, 1478–1535",person_29541174,,,,,,en,la,,christian literature,https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4818,,,,,,,"Netter, Thomas, approximately 1375–1430: Rationes et motiua ac reprobaciones xlv articulorum Wiclefi et sectatoris Johannis Hus [Latin]",,rationes et motiua ac reprobaciones xlv articulorum wiclefi et sectatoris iohannis hus,,"Netter, Thomas, approximately 1375–1430",person_147980,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,"Sharpe, Latin Writers, s.n.",
work_4819,,,,,,,"Netter, Thomas, approximately 1375–1430, & Stephanus, de Patrington, –1418, & Johannes, Keninghale, –1451: Fasciculi zizaniorum [Latin]",,fasciculi zizaniorum,,"Netter, Thomas, approximately 1375–1430; Stephanus, de Patrington, –1418; Johannes, Keninghale, –1451",person_147980 person_66872046 person_54540126,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_4820,,,,,,,"Netter, Thomas, approximately 1375–1430: Doctrinale antiquitatum fidei [Latin]",,doctrinale antiquitatum fidei; doctrinale,,"Netter, Thomas, approximately 1375–1430",person_147980,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
